"","system.index","B1_median","B2_count","B2_median","B3_median","B4_median","B5_median","cloud_cover","date","img_qual","lat","lon","radsat_qa_median","sensor","solar_az","solar_zen","sr_atmos_opacity_median","sr_cloud_qa_median",".geo","dvi","date1","year","prediction"
"16721","1_1_LT05_044034_20110801_91",863,16,1278,1690,2554,3170,40,"01-08-11",9,37.20029303,-121.1996827,0,"LANDSAT_5",124.910599,29.310368,9,0,NA,864,2011-08-01,2011,0.610838666666665
"16722","1_1_LT05_044034_20110817_91",805,16,1255,1685,2509,3075,39,"17-08-11",9,37.20029303,-121.1996827,0,"LANDSAT_5",131.473053,32.495388,9,0,NA,824,2011-08-17,2011,0.528673
"16723","1_1_LT05_044034_20110902_91",832,16,1253,1646,2481,2965,33,"02-09-11",9,37.20029303,-121.1996827,0,"LANDSAT_5",138.539261,36.436638,9,0,NA,835,2011-09-02,2011,0.515253
"16724","1_1_LT05_044034_20110918_91",782,16,1158,1599,2421,2977,20,"18-09-11",9,37.20029303,-121.1996827,0,"LANDSAT_5",145.155731,41.04673,9,4,NA,822,2011-09-18,2011,0.271026999999999
"16872","1_1_LT05_045028_20100618_62",435,15,657,556,2328,1324,19,"18-06-10",9,45.35117353,-121.3810761,0,"LANDSAT_5",135.983368,28.274456,87,0,NA,1772,2010-06-18,2010,-1.41013166666667
"16873","1_1_LT05_045028_20100704_62",398,15,658,558,2496,1307,24,"04-07-10",9,45.35117353,-121.3810761,0,"LANDSAT_5",135.253723,29.170303,102,0,NA,1938,2010-07-04,2010,-1.25881433333333
"16874","1_1_LT05_045028_20100720_62",300,15,480,416,2375,1213,9,"20-07-10",9,45.35117353,-121.3810761,0,"LANDSAT_5",136.798126,31.352234,14,0,NA,1959,2010-07-20,2010,0.977031333333337
"16875","1_1_LT05_045028_20100805_62",390,15,531,454,2316,1179,4,"05-08-10",9,45.35117353,-121.3810761,0,"LANDSAT_5",140.240677,34.568333,163,0,NA,1862,2010-08-05,2010,0.449912666666666
"16876","1_1_LT05_045028_20110504_62",324,15,488,481,2023,1279,1,"04-05-11",9,45.35117353,-121.3810761,0,"LANDSAT_5",144.077911,34.403214,33,0,NA,1542,2011-05-04,2011,1.56841566666667
"16877","1_1_LT05_045028_20110520_62",292,15,453,425,2134,1358,7,"20-05-11",9,45.35117353,-121.3810761,0,"LANDSAT_5",140.840805,30.812542,43,0,NA,1709,2011-05-20,2011,1.47504733333333
"16878","1_1_LT05_045028_20110621_62",276,15,526,399,2392,1327,1,"21-06-11",9,45.35117353,-121.3810761,0,"LANDSAT_5",135.163483,28.491676,9,0,NA,1993,2011-06-21,2011,0.849273000000002
"16879","1_1_LT05_045028_20110707_62",303,15,536,432,2454,1262,15,"07-07-11",9,45.35117353,-121.3810761,0,"LANDSAT_5",134.807144,29.637276,25,0,NA,2022,2011-07-07,2011,0.677616000000002
"16880","1_1_LT05_045028_20110723_62",279,15,450,362,2424,1187,0,"23-07-11",9,45.35117353,-121.3810761,0,"LANDSAT_5",136.722427,32.007305,9,0,NA,2062,2011-07-23,2011,0.310217333333333
"16881","1_1_LT05_045028_20110808_62",292,15,467,371,2352,1121,4,"08-08-11",9,45.35117353,-121.3810761,0,"LANDSAT_5",140.421814,35.387688,30,0,NA,1981,2011-08-08,2011,0.133180333333334
"16882","1_1_LT05_045028_20110824_62",248,15,430,339,2282,1089,0,"24-08-11",9,45.35117353,-121.3810761,0,"LANDSAT_5",145.131042,39.614918,15,0,NA,1943,2011-08-24,2011,0.328981
"16883","1_1_LT05_045028_20110909_62",353,15,464,394,2244,1075,1,"09-09-11",9,45.35117353,-121.3810761,0,"LANDSAT_5",150.048309,44.535271,151,1,NA,1850,2011-09-09,2011,-0.911623666666665
"16884","1_1_LT05_045028_20110925_62",555,15,703,619,2639,1123,89,"25-09-11",9,45.35117353,-121.3810761,0,"LANDSAT_5",154.522003,49.93079,9,0,NA,2020,2011-09-25,2011,-2.610371
"17034","1_1_LT05_045029_20100618_62",458,15,659,589,2274,1293,18,"18-06-10",9,45.35117353,-121.3810761,0,"LANDSAT_5",133.394333,27.483837,59,0,NA,1685,2010-06-18,2010,-0.174470333333334
"17035","1_1_LT05_045029_20100704_62",401,15,659,559,2476,1299,8,"04-07-10",9,45.35117353,-121.3810761,0,"LANDSAT_5",132.734177,28.394852,89,0,NA,1917,2010-07-04,2010,-1.136953
"17036","1_1_LT05_045029_20100720_62",308,15,481,417,2352,1203,3,"20-07-10",9,45.35117353,-121.3810761,0,"LANDSAT_5",134.502701,30.541996,11,0,NA,1935,2010-07-20,2010,0.743865000000001
"17037","1_1_LT05_045029_20100805_62",380,15,525,416,2301,1196,3,"05-08-10",9,45.35117353,-121.3810761,0,"LANDSAT_5",138.262115,33.690884,174,0,NA,1885,2010-08-05,2010,-0.181025666666667
"17038","1_1_LT05_045029_20110504_62",324,15,485,448,2010,1270,0,"04-05-11",9,45.35117353,-121.3810761,0,"LANDSAT_5",142.176422,33.44965,36,0,NA,1562,2011-05-04,2011,1.49168833333333
"17039","1_1_LT05_045029_20110520_62",293,15,454,425,2137,1360,2,"20-05-11",9,45.35117353,-121.3810761,0,"LANDSAT_5",138.60083,29.918171,43,0,NA,1712,2011-05-20,2011,1.43708266666666
"17040","1_1_LT05_045029_20110621_62",280,15,525,427,2382,1322,2,"21-06-11",9,45.35117353,-121.3810761,0,"LANDSAT_5",132.577652,27.718601,9,0,NA,1955,2011-06-21,2011,1.17710966666667
"17041","1_1_LT05_045029_20110707_62",301,15,535,432,2485,1284,17,"07-07-11",9,45.35117353,-121.3810761,0,"LANDSAT_5",132.320694,28.871056,22,0,NA,2053,2011-07-07,2011,0.510464333333333
"17042","1_1_LT05_045029_20110723_62",272,15,444,359,2415,1183,0,"23-07-11",9,45.35117353,-121.3810761,0,"LANDSAT_5",134.477036,31.197411,10,0,NA,2056,2011-07-23,2011,1.33866066666667
"17043","1_1_LT05_045029_20110808_62",295,15,468,371,2350,1146,12,"08-08-11",9,45.35117353,-121.3810761,0,"LANDSAT_5",138.49086,34.498543,33,0,NA,1979,2011-08-08,2011,0.219558666666667
"17044","1_1_LT05_045029_20110824_62",248,15,427,337,2320,1088,42,"24-08-11",9,45.35117353,-121.3810761,0,"LANDSAT_5",143.528732,38.631573,21,0,NA,1983,2011-08-24,2011,0.871264666666669
"17045","1_1_LT05_045029_20110909_62",343,15,461,392,2245,1075,0,"09-09-11",9,45.35117353,-121.3810761,0,"LANDSAT_5",148.746552,43.461823,158,1,NA,1853,2011-09-09,2011,-0.831025666666664
"17046","1_1_LT05_045029_20110925_62",524,15,681,600,2653,1122,84,"25-09-11",9,45.35117353,-121.3810761,0,"LANDSAT_5",153.470078,48.783474,80,0,NA,2053,2011-09-25,2011,-1.82963233333333
"17182","1_1_LT05_045031_20100501_3",20000,14,5766,5759,6092,362,13,"01-05-10",9,41.57884797,-123.3469239,2,"LANDSAT_5",139.243896,32.206219,200,56,NA,333,2010-05-01,2010,-2.07594077777777
"17183","1_1_LT05_045031_20100704_3",506,14,710,740,1985,2157,0,"04-07-10",9,41.57884797,-123.3469239,0,"LANDSAT_5",127.371262,26.995583,70,4,NA,1245,2010-07-04,2010,1.02076966666667
"17184","1_1_LT05_045031_20100720_3",501,14,680,688,2335,1958,0,"20-07-10",9,41.57884797,-123.3469239,0,"LANDSAT_5",129.61763,29.050884,98,0,NA,1647,2010-07-20,2010,0.841644000000006
"17185","1_1_LT05_045031_20100805_3",468,14,621,656,2253,1942,0,"05-08-10",9,41.57884797,-123.3469239,0,"LANDSAT_5",134.04451,32.02552,139,0,NA,1597,2010-08-05,2010,-0.031843
"17186","1_1_LT05_045031_20100906_3",419,14,581,628,2133,1840,0,"06-09-10",9,41.57884797,-123.3469239,0,"LANDSAT_5",145.577728,40.357372,49,0,NA,1505,2010-09-06,2010,0.320517666666665
"17187","1_1_LT05_045031_20100922_3",473,14,579,640,2173,1838,29,"22-09-10",9,41.57884797,-123.3469239,0,"LANDSAT_5",150.977707,45.462494,227,0,NA,1533,2010-09-22,2010,-0.919085666666663
"17188","1_1_LT05_045031_20110504_3",20000,14,4923,4900,4925,379,1,"04-05-11",9,41.57884797,-123.3469239,2,"LANDSAT_5",138.099808,31.620941,182,16,NA,25,2011-05-04,2011,-1.73437711111111
"17189","1_1_LT05_045031_20110520_3",20000,14,5010,4962,5183,498,5,"20-05-11",9,41.57884797,-123.3469239,2,"LANDSAT_5",133.788284,28.249325,171,24,NA,221,2011-05-20,2011,-1.58881344444444
"17190","1_1_LT05_045031_20110707_3",681,11,859,910,2180,2023,4,"07-07-11",9,41.57884797,-123.3469239,0,"LANDSAT_5",127.022896,27.484386,133,8,NA,1270,2011-07-07,2011,0.830813
"17191","1_1_LT05_045031_20110723_3",457,14,608,615,2219,2009,0,"23-07-11",9,41.57884797,-123.3469239,0,"LANDSAT_5",129.704422,29.703861,111,0,NA,1604,2011-07-23,2011,-0.309272333333335
"17192","1_1_LT05_045031_20110824_3",447,14,596,577,2359,1826,16,"24-08-11",9,41.57884797,-123.3469239,0,"LANDSAT_5",140.153595,36.741913,131,0,NA,1782,2011-08-24,2011,-0.00897422807017607
"17193","1_1_LT05_045031_20110909_3",448,14,579,600,2287,1813,1,"09-09-11",9,41.57884797,-123.3469239,0,"LANDSAT_5",146.008072,41.365131,197,0,NA,1687,2011-09-09,2011,-0.00127766666666743
"17376","1_1_LT05_045033_20100501_69",693,16,979,1116,1762,2545,6,"01-05-10",9,39.16795221,-122.8938438,0,"LANDSAT_5",134.938385,30.479664,9,0,NA,646,2010-05-01,2010,0.969341333333332
"17377","1_1_LT05_045033_20100704_69",741,16,1081,1304,2476,2827,0,"04-07-10",9,39.16795221,-122.8938438,0,"LANDSAT_5",121.533348,25.820328,9,0,NA,1172,2010-07-04,2010,0.168549999999999
"17378","1_1_LT05_045033_20100720_69",783,16,1206,1409,2490,2799,40,"20-07-10",9,39.16795221,-122.8938438,0,"LANDSAT_5",124.320724,27.760132,9,0,NA,1081,2010-07-20,2010,0.599787666666665
"17379","1_1_LT05_045033_20100805_69",801,16,1173,1393,2555,2787,42,"05-08-10",9,39.16795221,-122.8938438,0,"LANDSAT_5",129.469543,30.52092,10,0,NA,1162,2010-08-05,2010,0.675806666666666
"17380","1_1_LT05_045033_20100821_69",767,16,1156,1421,2552,2873,57,"21-08-10",9,39.16795221,-122.8938438,0,"LANDSAT_5",135.896118,34.069378,9,0,NA,1131,2010-08-21,2010,0.467449666666666
"17381","1_1_LT05_045033_20100906_69",706,16,981,1254,2412,2750,0,"06-09-10",9,39.16795221,-122.8938438,0,"LANDSAT_5",142.539246,38.359341,9,0,NA,1158,2010-09-06,2010,-0.465351000000001
"17382","1_1_LT05_045033_20100922_69",674,16,874,1091,2123,2466,1,"22-09-10",9,39.16795221,-122.8938438,0,"LANDSAT_5",148.555984,43.259476,9,0,NA,1032,2010-09-22,2010,0.564477999999999
"17383","1_1_LT05_045033_20110504_69",706,16,1039,1248,2077,3142,0,"04-05-11",9,39.16795221,-122.8938438,0,"LANDSAT_5",133.632126,29.938984,9,0,NA,829,2011-05-04,2011,0.834266999999998
"17384","1_1_LT05_045033_20110520_69",651,16,971,1078,2490,2760,10,"20-05-11",9,39.16795221,-122.8938438,0,"LANDSAT_5",128.512772,26.773499,16,0,NA,1412,2011-05-20,2011,0.183784666666666
"17385","1_1_LT05_045033_20110621_69",599,16,929,986,2680,2606,22,"21-06-11",9,39.16795221,-122.8938438,0,"LANDSAT_5",121.033546,25.169556,9,0,NA,1694,2011-06-21,2011,-0.839744999999999
"17386","1_1_LT05_045033_20110707_69",593,16,899,910,2827,2348,39,"07-07-11",9,39.16795221,-122.8938438,0,"LANDSAT_5",121.289062,26.3228,9,0,NA,1917,2011-07-07,2011,-1.37519433333333
"17387","1_1_LT05_045033_20110723_69",635,16,952,1115,2597,2570,43,"23-07-11",9,39.16795221,-122.8938438,0,"LANDSAT_5",124.54068,28.405075,9,0,NA,1482,2011-07-23,2011,-0.822884666666667
"17388","1_1_LT05_045033_20110808_69",618,16,884,1092,2634,2591,13,"08-08-11",9,39.16795221,-122.8938438,0,"LANDSAT_5",129.96846,31.301384,9,0,NA,1542,2011-08-08,2011,-2.22643966666666
"17389","1_1_LT05_045033_20110824_69",667,16,899,1146,2680,2584,41,"24-08-11",9,39.16795221,-122.8938438,0,"LANDSAT_5",136.494156,34.95961,9,0,NA,1534,2011-08-24,2011,-2.90300766666666
"17390","1_1_LT05_045033_20110909_69",694,16,941,1080,2646,2488,39,"09-09-11",9,39.16795221,-122.8938438,0,"LANDSAT_5",143.081314,39.349319,125,0,NA,1566,2011-09-09,2011,-0.350583333333334
"17583","1_1_LT05_046030_20100625_11",299,16,501,343,2697,1116,42,"25-06-10",9,42.85817549,-123.8853778,0,"LANDSAT_5",130.097153,26.984089,163,0,NA,2354,2010-06-25,2010,0.0356540000000001
"17584","1_1_LT05_046030_20100727_11",406,16,576,462,2794,1156,17,"27-07-10",9,42.85817549,-123.8853778,0,"LANDSAT_5",133.681519,30.998734,151,8,NA,2332,2010-07-27,2010,-0.889922666666667
"17585","1_1_LT05_046030_20100812_11",183,16,389,277,2611,839,10,"12-08-10",9,42.85817549,-123.8853778,0,"LANDSAT_5",138.39418,34.450344,106,1,NA,2334,2010-08-12,2010,1.238836
"17586","1_1_LT05_046030_20100913_11",310,16,337,290,1549,551,25,"13-09-10",9,42.85817549,-123.8853778,0,"LANDSAT_5",149.327286,43.601547,127,1,NA,1259,2010-09-13,2010,-0.0399653333333334
"17587","1_1_LT05_046030_20100929_11",158,16,216,151,2094,664,28,"29-09-10",9,42.85817549,-123.8853778,0,"LANDSAT_5",154.074936,48.962101,82,1,NA,1943,2010-09-29,2010,1.18324133333334
"17588","1_1_LT05_046030_20110714_11",266,16,563,366,2848,1133,28,"14-07-11",9,42.85817549,-123.8853778,0,"LANDSAT_5",130.47876,29.018478,40,0,NA,2482,2011-07-14,2011,-1.449623
"17589","1_1_LT05_046030_20110730_11",194,16,368,295,2607,1035,1,"30-07-11",9,42.85817549,-123.8853778,0,"LANDSAT_5",133.830307,31.722233,106,0,NA,2312,2011-07-30,2011,1.01148033333333
"17590","1_1_LT05_046030_20110815_11",183,16,328,228,2480,780,2,"15-08-11",9,42.85817549,-123.8853778,0,"LANDSAT_5",138.757187,35.303772,82,1,NA,2252,2011-08-15,2011,1.13550133333333
"17591","1_1_LT05_046030_20110831_11",362,16,482,377,2685,968,38,"31-08-11",9,42.85817549,-123.8853778,0,"LANDSAT_5",144.313828,39.664734,96,1,NA,2308,2011-08-31,2011,-0.453996
"17592","1_1_LT05_046030_20110916_11",245,16,369,275,2413,726,19,"16-09-11",9,42.85817549,-123.8853778,0,"LANDSAT_5",149.673157,44.642502,174,1,NA,2138,2011-09-16,2011,0.283641333333333
"17755","1_1_LT05_046031_20100508_3",20000,2,3974,3997,4932,430,28,"08-05-10",9,41.57884797,-123.3469239,2,"LANDSAT_5",137.491791,30.425041,135,24,NA,935,2010-05-08,2010,-1.69026677777777
"17756","1_1_LT05_046031_20100727_3",399,14,603,605,1996,1688,37,"27-07-10",9,41.57884797,-123.3469239,0,"LANDSAT_5",131.339935,30.242886,39,0,NA,1391,2010-07-27,2010,0.562650999999999
"17757","1_1_LT05_046031_20100812_3",369,14,580,567,1939,1657,31,"12-08-10",9,41.57884797,-123.3469239,0,"LANDSAT_5",136.411407,33.591541,11,0,NA,1372,2010-08-12,2010,-0.290294
"17758","1_1_LT05_046031_20100929_3",348,14,524,586,1891,1658,20,"29-09-10",9,41.57884797,-123.3469239,0,"LANDSAT_5",153.037369,47.811989,9,0,NA,1305,2010-09-29,2010,0.231330333333332
"17759","1_1_LT05_046031_20110612_3",20000,6,4257,4297,4681,660,52,"12-06-11",9,41.57884797,-123.3469239,2,"LANDSAT_5",128.223145,26.238522,136,2,NA,384,2011-06-12,2011,-1.88858544444444
"17760","1_1_LT05_046031_20110714_3",341,13,462,497,1590,1475,25,"14-07-11",9,41.57884797,-123.3469239,0,"LANDSAT_5",127.889175,28.335251,46,8,NA,1093,2011-07-14,2011,0.766764333333338
"17761","1_1_LT05_046031_20110730_3",359,14,522,518,1964,1643,17,"30-07-11",9,41.57884797,-123.3469239,0,"LANDSAT_5",131.565796,30.965675,19,0,NA,1446,2011-07-30,2011,0.93688233333334
"17762","1_1_LT05_046031_20110815_3",380,14,507,527,2102,1674,1,"15-08-11",9,41.57884797,-123.3469239,0,"LANDSAT_5",136.84877,34.441296,14,0,NA,1575,2011-08-15,2011,0.428600999999999
"17763","1_1_LT05_046031_20110831_3",349,14,482,515,1939,1571,1,"31-08-11",9,41.57884797,-123.3469239,0,"LANDSAT_5",142.748215,38.685467,13,0,NA,1424,2011-08-31,2011,1.364242
"17764","1_1_LT05_046031_20110916_3",357,14,470,480,1648,1274,31,"16-09-11",9,41.57884797,-123.3469239,0,"LANDSAT_5",148.427734,43.571507,164,0,NA,1168,2011-09-16,2011,0.491785666666665
"17827","1_1_LT05_047030_20100515_11",728,16,929,835,2447,1200,79,"15-05-10",9,42.85817549,-123.8853778,0,"LANDSAT_5",137.947739,29.774242,176,0,NA,1612,2010-05-15,2010,0.917273333333336
"17828","1_1_LT05_047030_20100718_11",259,16,420,342,2320,811,77,"18-07-10",9,42.85817549,-123.8853778,0,"LANDSAT_5",131.718201,29.449158,8,1,NA,1978,2010-07-18,2010,0.922939333333335
"17829","1_1_LT05_047030_20100803_11",242,16,405,325,2309,721,63,"03-08-10",9,42.85817549,-123.8853778,0,"LANDSAT_5",135.584503,32.401054,21,1,NA,1984,2010-08-03,2010,0.418426333333332
"17830","1_1_LT05_047030_20100819_11",193,16,321,286,2074,751,69,"19-08-10",9,42.85817549,-123.8853778,0,"LANDSAT_5",140.759781,36.21579,8,1,NA,1788,2010-08-19,2010,0.437572999999999
"17831","1_1_LT05_047030_20100904_11",195,16,314,245,2032,525,12,"04-09-10",9,42.85817549,-123.8853778,0,"LANDSAT_5",146.328964,40.767704,8,1,NA,1787,2010-09-04,2010,0.883210333333336
"17832","1_1_LT05_047030_20110603_11",437,16,594,567,2036,1010,49,"03-06-11",9,42.85817549,-123.8853778,0,"LANDSAT_5",132.80571,27.361053,96,0,NA,1469,2011-06-03,2011,-0.322768333333334
"17833","1_1_LT05_047030_20110619_11",186,16,334,247,2286,716,45,"19-06-11",9,42.85817549,-123.8853778,0,"LANDSAT_5",130.041901,26.937256,9,1,NA,2039,2011-06-19,2011,0.270733333333333
"17834","1_1_LT05_047030_20110705_11",143,16,372,305,2142,1296,0,"05-07-11",9,42.85817549,-123.8853778,0,"LANDSAT_5",129.583008,27.938625,9,0,NA,1837,2011-07-05,2011,0.797552000000002
"17835","1_1_LT05_047030_20110721_11",165,16,347,281,2041,863,58,"21-07-11",9,42.85817549,-123.8853778,0,"LANDSAT_5",131.694153,30.083836,116,1,NA,1760,2011-07-21,2011,1.13736633333334
"17836","1_1_LT05_047030_20110806_11",257,16,413,332,2218,677,48,"06-08-11",9,42.85817549,-123.8853778,0,"LANDSAT_5",135.84523,33.189804,8,0,NA,1886,2011-08-06,2011,0.328305666666667
"17837","1_1_LT05_047030_20110907_11",500,16,553,502,2397,777,73,"07-09-11",9,42.85817549,-123.8853778,0,"LANDSAT_5",146.719193,41.775177,60,4,NA,1895,2011-09-07,2011,-0.959047999999995
"17838","1_1_LT05_047030_20110923_11",137,16,239,211,1939,559,59,"23-09-11",9,42.85817549,-123.8853778,0,"LANDSAT_5",151.809494,46.965675,8,1,NA,1728,2011-09-23,2011,1.096316
"18959","1_2_LE07_011029_20100511_23",282,15,509,382,2653,1433,0,"11-05-10",9,45.1025647,-68.93595678,0,"LANDSAT_7",141.685364,31.399574,49,0,NA,2271,2010-05-11,2010,0.555214666666667
"18960","1_2_LE07_011029_20100527_23",234,15,513,269,3458,1413,11,"27-05-10",9,45.1025647,-68.93595678,0,"LANDSAT_7",138.070419,28.527214,49,0,NA,3189,2010-05-27,2010,0.504914333333335
"18961","1_2_LE07_011029_20100815_23",201,15,388,231,2887,1293,16,"15-08-10",9,45.1025647,-68.93595678,0,"LANDSAT_7",141.913651,35.843727,98,0,NA,2656,2010-08-15,2010,1.17929
"18962","1_2_LE07_011029_20100831_23",310,15,440,302,2675,1232,0,"31-08-10",9,45.1025647,-68.93595678,0,"LANDSAT_7",147.124191,40.335239,233,1,NA,2373,2010-08-31,2010,0.490424666666667
"18963","1_2_LE07_011029_20110717_23",203,15,437,219,3362,1398,14,"17-07-11",9,45.1025647,-68.93595678,0,"LANDSAT_7",135.12851,29.602352,147,0,NA,3143,2011-07-17,2011,0.844860333333329
"18964","1_2_LE07_011029_20110818_23",237,15,394,233,2827,1251,22,"18-08-11",9,45.1025647,-68.93595678,0,"LANDSAT_7",143.22821,36.440796,147,0,NA,2594,2011-08-18,2011,1.27767
"18965","1_2_LE07_011029_20110919_23",236,15,381,271,2225,1143,3,"19-09-11",9,45.1025647,-68.93595678,0,"LANDSAT_7",153.320465,46.291737,49,0,NA,1954,2011-09-19,2011,0.687697000000001
"18966","1_2_LE07_011029_20120601_23",236,15,508,260,3323,1446,1,"01-06-12",9,45.1025647,-68.93595678,0,"LANDSAT_7",137.764069,27.65313,49,0,NA,3063,2012-06-01,2012,0.68582133333333
"18967","1_2_LE07_011029_20120617_23",206,8,416,241,2867,1052,10,"17-06-12",9,45.1025647,-68.93595678,0,"LANDSAT_7",135.111145,26.962299,147,1,NA,2626,2012-06-17,2012,0.81675
"18968","1_2_LE07_011029_20120820_23",183,15,381,221,2684,1276,12,"20-08-12",9,45.1025647,-68.93595678,0,"LANDSAT_7",144.821136,36.985268,94,0,NA,2463,2012-08-20,2012,1.40586166666667
"18969","1_2_LE07_011029_20130503_23",296,15,453,454,2062,1463,9,"03-05-13",9,45.1025647,-68.93595678,0,"LANDSAT_7",144.789795,32.944042,9,0,NA,1608,2013-05-03,2013,1.71742966666666
"18970","1_2_LE07_011029_20130604_23",306,15,585,311,3810,1557,52,"04-06-13",9,45.1025647,-68.93595678,0,"LANDSAT_7",137.795883,27.264404,294,0,NA,3499,2013-06-04,2013,-0.126300666666666
"18971","1_2_LE07_011029_20130620_23",319,15,588,317,3996,1528,17,"20-06-13",9,45.1025647,-68.93595678,0,"LANDSAT_7",135.246735,26.884811,227,0,NA,3679,2013-06-20,2013,0.0932373333333336
"18972","1_2_LE07_011029_20140623_23",220,12,474,243,3729,1431,4,"23-06-14",9,45.1025647,-68.93595678,0,"LANDSAT_7",135.830811,26.726021,98,0,NA,3486,2014-06-23,2014,1.25455966666666
"18973","1_2_LE07_011029_20140725_23",240,15,455,243,3438,1402,2,"25-07-14",9,45.1025647,-68.93595678,0,"LANDSAT_7",138.286102,30.51638,196,0,NA,3195,2014-07-25,2014,1.24976833333333
"18974","1_2_LE07_011029_20140810_23",233,15,417,240,3161,1291,23,"10-08-14",9,45.1025647,-68.93595678,0,"LANDSAT_7",142.447479,34.000336,196,0,NA,2921,2014-08-10,2014,1.39178766666667
"18975","1_2_LE07_011029_20140826_23",182,3,372,148,2824,1157,0,"26-08-14",9,45.1025647,-68.93595678,0,"LANDSAT_7",147.469559,38.327431,138,1,NA,2676,2014-08-26,2014,1.230817
"18976","1_2_LE07_011029_20140927_23",261,15,402,373,2197,1115,1,"27-09-14",9,45.1025647,-68.93595678,0,"LANDSAT_7",157.095963,48.793732,8,1,NA,1824,2014-09-27,2014,1.16476233333334
"18977","1_2_LE07_011029_20150626_23",245,12,513,289,3844,1499,25,"26-06-15",9,45.1025647,-68.93595678,0,"LANDSAT_7",136.609268,26.584972,118,0,NA,3555,2015-06-26,2015,0.77723933333333
"18978","1_2_LE07_011029_20150712_23",411,15,601,371,3619,1485,6,"12-07-15",9,45.1025647,-68.93595678,0,"LANDSAT_7",137.05191,28.108616,584,0,NA,3248,2015-07-12,2015,0.552256999999999
"18979","1_2_LE07_011029_20150728_23",227,3,460,229,3583,1490,31,"28-07-15",9,45.1025647,-68.93595678,0,"LANDSAT_7",139.789017,30.794464,189,0,NA,3354,2015-07-28,2015,1.48685266666667
"18980","1_2_LE07_011029_20150813_23",282,15,466,262,3422,1372,24,"13-08-15",9,45.1025647,-68.93595678,0,"LANDSAT_7",144.129761,34.454338,195,0,NA,3160,2015-08-13,2015,1.005645
"18981","1_2_LE07_011029_20150829_23",820,15,928,759,3078,1358,60,"29-08-15",9,45.1025647,-68.93595678,0,"LANDSAT_7",149.174515,38.942234,569,0,NA,2319,2015-08-29,2015,0.185776
"18982","1_2_LE07_011029_20160511_23",297,10,492,422,2227,1370,0,"11-05-16",9,45.1025647,-68.93595678,0,"LANDSAT_7",145.874329,30.181747,9,0,NA,1805,2016-05-11,2016,-0.667503333333332
"18983","1_2_LE07_011029_20160714_23",228,15,469,249,3462,1340,16,"14-07-16",9,45.1025647,-68.93595678,0,"LANDSAT_7",138.588577,28.152283,147,1,NA,3213,2016-07-14,2016,1.28555766666667
"18984","1_2_LE07_011029_20160730_23",527,8,737,520,3928,1600,26,"30-07-16",9,45.1025647,-68.93595678,0,"LANDSAT_7",141.6035,31.038628,189,0,NA,3408,2016-07-30,2016,1.395962
"18985","1_2_LE07_011029_20160815_23",102,15,252,132,1989,718,63,"15-08-16",9,45.1025647,-68.93595678,0,"LANDSAT_7",146.065704,34.888958,142,4,NA,1857,2016-08-15,2016,1.754846
"18986","1_2_LE07_011029_20160916_23",331,15,489,355,2567,1123,6,"16-09-16",9,45.1025647,-68.93595678,0,"LANDSAT_7",155.860809,44.812374,132,0,NA,2212,2016-09-16,2016,-0.0830329047619047
"18987","1_2_LE07_011029_20170530_23",251,15,539,306,3108,1354,11,"30-05-17",9,45.1025647,-68.93595678,0,"LANDSAT_7",141.843719,26.943272,9,0,NA,2802,2017-05-30,2017,0.296750333333334
"18988","1_2_LE07_011029_20170717_23",246,15,453,234,3370,1292,30,"17-07-17",9,45.1025647,-68.93595678,0,"LANDSAT_7",138.938568,28.585125,147,0,NA,3136,2017-07-17,2017,1.16394433333333
