"","system.index","B1_median","B2_count","B2_median","B3_median","B4_median","B5_median","cloud_cover","date","img_qual","lat","lon","radsat_qa_median","sensor","solar_az","solar_zen","sr_atmos_opacity_median","sr_cloud_qa_median",".geo","dvi","date1","year","prediction"
"679","1_1_LT05_016041_19860925_84",260,14,511,357,4166,1453,9,"25-09-86",9,27.84321888,-81.0018714,0,"LANDSAT_5",128.917419,40.823074,9,0,NA,3809,1986-09-25,1986,0.886286333333331
"680","1_1_LT05_016041_19870523_84",407,6,544,442,2497,1237,24,"23-05-87",9,27.84321888,-81.0018714,0,"LANDSAT_5",96.988373,28.902782,84,0,NA,2055,1987-05-23,1987,-0.206027
"681","1_1_LT05_016041_19870624_84",271,14,545,414,3138,1810,14,"24-06-87",9,27.84321888,-81.0018714,0,"LANDSAT_5",90.675949,29.10553,9,0,NA,2724,1987-06-24,1987,0.785118666666666
"682","1_1_LT05_016041_19870710_84",368,14,614,471,3802,1890,13,"10-07-87",9,27.84321888,-81.0018714,0,"LANDSAT_5",92.619919,29.984432,139,0,NA,3331,1987-07-10,1987,1.06797966666667
"683","1_1_LT05_016041_19870726_84",382,14,615,438,3619,1603,11,"26-07-87",9,27.84321888,-81.0018714,0,"LANDSAT_5",97.69059,31.058849,166,0,NA,3181,1987-07-26,1987,1.52177333333334
"684","1_1_LT05_016041_19870811_84",522,14,659,539,3513,1716,27,"11-08-87",9,27.84321888,-81.0018714,0,"LANDSAT_5",105.217789,32.400688,385,0,NA,2974,1987-08-11,1987,1.205149
"685","1_1_LT05_016041_19870827_84",526,4,716,584,3445,2037,19,"27-08-87",9,27.84321888,-81.0018714,0,"LANDSAT_5",114.265274,34.248657,288,8,NA,2861,1987-08-27,1987,0.461777666666667
"686","1_1_LT05_016041_19880509_84",458,14,766,701,2984,2670,27,"09-05-88",9,27.84321888,-81.0018714,0,"LANDSAT_5",104.038315,28.638721,57,0,NA,2283,1988-05-09,1988,-0.267419333333334
"687","1_1_LT05_016041_19880728_84",349,5,687,569,3928,2360,21,"28-07-88",9,27.84321888,-81.0018714,0,"LANDSAT_5",99.705704,30.221359,111,8,NA,3359,1988-07-28,1988,1.09886633333334
"688","1_1_LT05_016041_19880813_84",394,14,694,505,3998,1963,27,"13-08-88",9,27.84321888,-81.0018714,0,"LANDSAT_5",107.696983,31.751553,156,0,NA,3493,1988-08-13,1988,1.59455390476191
"689","1_1_LT05_016041_19880829_84",542,14,833,628,4905,2055,31,"29-08-88",9,27.84321888,-81.0018714,0,"LANDSAT_5",116.96524,33.844006,113,0,NA,4277,1988-08-29,1988,1.015515
"690","1_1_LT05_016041_19880914_84",467,14,734,566,3620,1628,43,"14-09-88",7,27.84321888,-81.0018714,0,"LANDSAT_5",126.313934,36.708801,71,0,NA,3054,1988-09-14,1988,1.10393933333334
"691","1_1_LT05_016041_19880930_84",425,11,644,476,3916,1753,19,"30-09-88",9,27.84321888,-81.0018714,0,"LANDSAT_5",134.680878,40.361767,141,0,NA,3440,1988-09-30,1988,1.52112766666667
"692","1_1_LT05_016041_19890512_84",663,14,987,831,3963,2295,5,"12-05-89",9,27.84321888,-81.0018714,0,"LANDSAT_5",102.336029,28.745998,178,0,NA,3132,1989-05-12,1989,-3.83883699999999
"693","1_1_LT05_016041_19890613_84",422,14,720,657,3191,2100,20,"13-06-89",7,27.84321888,-81.0018714,0,"LANDSAT_5",91.69931,28.018208,45,0,NA,2534,1989-06-13,1989,-0.638905
"694","1_1_LT05_016041_19890731_84",281,14,462,365,2413,1207,54,"31-07-89",9,27.84321888,-81.0018714,0,"LANDSAT_5",100.256851,31.292511,193,0,NA,2048,1989-07-31,1989,0.10606
"695","1_1_LT05_016041_19890816_84",277,14,509,465,3211,1956,16,"16-08-89",7,27.84321888,-81.0018714,0,"LANDSAT_5",108.285088,32.951931,9,0,NA,2746,1989-08-16,1989,-0.948413666666667
"696","1_1_LT05_016041_19890901_84",352,14,603,449,3359,1756,49,"01-09-89",9,27.84321888,-81.0018714,0,"LANDSAT_5",117.385529,35.183395,121,0,NA,2910,1989-09-01,1989,1.16228766666667
"697","1_1_LT05_016041_19890917_84",308,14,521,405,3412,1670,33,"17-09-89",9,27.84321888,-81.0018714,0,"LANDSAT_5",126.416351,38.164925,116,0,NA,3007,1989-09-17,1989,0.950472666666665
"792","1_1_LT05_017039_19840521_86",726,16,985,1014,3029,2408,25,"21-05-84",9,30.29644523,-83.18570297,0,"LANDSAT_5",103.808838,28.206268,297,0,NA,2015,1984-05-21,1984,-3.47443433333333
"793","1_1_LT05_017039_19840606_86",807,16,1041,1036,2909,2130,7,"06-06-84",9,30.29644523,-83.18570297,0,"LANDSAT_5",98.76738,27.602947,287,0,NA,1873,1984-06-06,1984,-2.43891533333333
"794","1_1_LT05_017039_19840708_86",412,16,664,576,2556,1828,3,"08-07-84",9,30.29644523,-83.18570297,0,"LANDSAT_5",98.276024,28.97718,96,0,NA,1980,1984-07-08,1984,-0.831215666666665
"795","1_1_LT05_017039_19840926_86",376,16,582,518,2348,1395,7,"26-09-84",9,30.29644523,-83.18570297,0,"LANDSAT_5",135.525772,41.191433,56,0,NA,1830,1984-09-26,1984,-0.440237333333334
"796","1_1_LT05_017039_19850812_86",914,16,1126,978,3062,1993,43,"12-08-85",9,30.29644523,-83.18570297,0,"LANDSAT_5",111.587395,32.333862,296,0,NA,2084,1985-08-12,1985,-2.119578
"797","1_1_LT05_017039_19860527_86",928,16,1191,1168,2987,2402,47,"27-05-86",9,30.29644523,-83.18570297,0,"LANDSAT_5",101.001228,28.718338,386,0,NA,1819,1986-05-27,1986,0.079426
"798","1_1_LT05_017039_19860628_86",665,16,827,754,2811,1942,13,"28-06-86",9,30.29644523,-83.18570297,0,"LANDSAT_5",95.991684,29.4702,522,0,NA,2057,1986-06-28,1986,-0.249147
"799","1_1_LT05_017039_19860714_86",370,16,623,569,2373,1806,1,"14-07-86",9,30.29644523,-83.18570297,0,"LANDSAT_5",98.435295,30.74786,48,0,NA,1804,1986-07-14,1986,0.482118999999999
"800","1_1_LT05_017039_19860730_86",836,16,981,807,2913,1792,29,"30-07-86",9,30.29644523,-83.18570297,0,"LANDSAT_5",103.704964,32.346245,706,0,NA,2106,1986-07-30,1986,-0.422537
"801","1_1_LT05_017039_19860815_86",371,16,567,483,2627,1592,48,"15-08-86",9,30.29644523,-83.18570297,0,"LANDSAT_5",110.996078,34.350414,226,0,NA,2144,1986-08-15,1986,0.195829
"802","1_1_LT05_017039_19870717_86",441,16,687,561,2622,1708,19,"17-07-87",9,30.29644523,-83.18570297,0,"LANDSAT_5",99.698685,30.31321,288,0,NA,2061,1987-07-17,1987,-1.05405833333333
"803","1_1_LT05_017039_19870818_86",525,16,690,558,2714,1516,15,"18-08-87",9,30.29644523,-83.18570297,0,"LANDSAT_5",113.619331,33.733524,293,0,NA,2156,1987-08-18,1987,-0.805282000000001
"804","1_1_LT05_017039_19870919_86",381,16,540,414,2615,1312,31,"19-09-87",9,30.29644523,-83.18570297,0,"LANDSAT_5",131.003891,39.664001,237,0,NA,2201,1987-09-19,1987,0.76565
"805","1_1_LT05_017039_19880516_86",650,16,756,723,2508,1980,18,"16-05-88",7,30.29644523,-83.18570297,0,"LANDSAT_5",106.444016,28.136307,414,0,NA,1785,1988-05-16,1988,-0.276421000000001
"806","1_1_LT05_017039_19880617_86",468,16,717,684,2366,1770,5,"17-06-88",9,30.29644523,-83.18570297,0,"LANDSAT_5",97.413101,27.330101,198,0,NA,1682,1988-06-17,1988,0.847243333333339
"807","1_1_LT05_017039_19880719_86",355,16,599,519,2416,1708,15,"19-07-88",9,30.29644523,-83.18570297,0,"LANDSAT_5",101.573105,29.496273,89,4,NA,1897,1988-07-19,1988,-0.480700000000001
"808","1_1_LT05_017039_19880820_86",3290,14,3487,3457,4929,4497,34,"20-08-88",9,30.29644523,-83.18570297,0,"LANDSAT_5",116.255638,33.316498,288,2,NA,1472,1988-08-20,1988,-0.513174666666667
"809","1_1_LT05_017039_19890604_86",480,16,670,614,2642,1779,5,"04-06-89",9,30.29644523,-83.18570297,0,"LANDSAT_5",99.302895,27.654713,234,0,NA,2028,1989-06-04,1989,-1.49557566666667
"810","1_1_LT05_017039_19890807_86",355,16,566,483,2580,1410,21,"07-08-89",9,30.29644523,-83.18570297,0,"LANDSAT_5",108.412071,32.306984,277,0,NA,2097,1989-08-07,1989,-0.740380999999996
"909","1_1_LT05_018033_19840512_82",474,16,828,770,3029,2277,21,"12-05-84",7,39.56671161,-81.95227151,0,"LANDSAT_5",123.07019,31.466808,144,0,NA,2259,1984-05-12,1984,-2.13245333333333
"910","1_1_LT05_018033_19840613_82",815,16,1085,881,4612,2415,3,"13-06-84",9,39.56671161,-81.95227151,0,"LANDSAT_5",114.841354,28.621986,926,0,NA,3731,1984-06-13,1984,-2.27077866666666
"911","1_1_LT05_018033_19840629_82",806,16,1057,758,4844,2457,1,"29-06-84",9,39.56671161,-81.95227151,0,"LANDSAT_5",113.959816,29.210796,1075,0,NA,4086,1984-06-29,1984,-0.034498
"912","1_1_LT05_018033_19840715_82",3445,16,3583,3303,6255,2947,10,"15-07-84",9,39.56671161,-81.95227151,0,"LANDSAT_5",115.988029,30.746391,883,2,NA,2952,1984-07-15,1984,-2.62997733333333
"913","1_1_LT05_018033_19840917_82",347,16,612,566,3005,2017,0,"17-09-84",9,39.56671161,-81.95227151,0,"LANDSAT_5",140.218201,44.091133,48,0,NA,2439,1984-09-17,1984,-1.25891966666667
"914","1_1_LT05_018033_19850920_82",455,16,704,656,3045,2243,0,"20-09-85",9,39.56671161,-81.95227151,0,"LANDSAT_5",141.105881,44.951809,286,0,NA,2389,1985-09-20,1985,-1.42638766666666
"915","1_1_LT05_018033_19860502_82",484,16,813,754,2831,2616,18,"02-05-86",9,39.56671161,-81.95227151,0,"LANDSAT_5",125.424324,34.217716,10,0,NA,2077,1986-05-02,1986,0.47946
"916","1_1_LT05_018033_19860518_82",736,16,1050,829,3931,2564,62,"18-05-86",9,39.56671161,-81.95227151,0,"LANDSAT_5",120.168907,31.170792,569,0,NA,3102,1986-05-18,1986,-5.408877
"917","1_1_LT05_018033_19860603_82",360,16,709,548,3846,2224,1,"03-06-86",9,39.56671161,-81.95227151,0,"LANDSAT_5",115.505508,29.684429,96,0,NA,3298,1986-06-03,1986,1.008099
"918","1_1_LT05_018033_19860619_82",328,16,688,432,4318,2110,0,"19-06-86",9,39.56671161,-81.95227151,0,"LANDSAT_5",112.69706,29.637764,193,0,NA,3886,1986-06-19,1986,1.20963066666667
"919","1_1_LT05_018033_19860705_82",528,16,785,538,4321,2043,3,"05-07-86",9,39.56671161,-81.95227151,0,"LANDSAT_5",112.645584,30.717182,386,0,NA,3783,1986-07-05,1986,1.27222566666667
"920","1_1_LT05_018033_19860806_82",669,16,893,665,4329,2135,46,"06-08-86",9,39.56671161,-81.95227151,0,"LANDSAT_5",120.281288,35.235893,781,0,NA,3664,1986-08-06,1986,-0.137297666666667
"921","1_1_LT05_018033_19870505_82",501,16,811,746,2947,2400,7,"05-05-87",9,39.56671161,-81.95227151,0,"LANDSAT_5",124.204781,33.722679,69,0,NA,2201,1987-05-05,1987,-0.991080999999998
"922","1_1_LT05_018033_19870521_82",586,16,911,698,4175,2364,3,"21-05-87",9,39.56671161,-81.95227151,0,"LANDSAT_5",119.25145,30.788128,733,0,NA,3477,1987-05-21,1987,0.315578333333333
"923","1_1_LT05_018033_19870606_82",438,16,802,657,4291,2226,0,"06-06-87",9,39.56671161,-81.95227151,0,"LANDSAT_5",115.075935,29.409771,285,0,NA,3634,1987-06-06,1987,0.139693166666667
"924","1_1_LT05_018033_19870724_82",663,16,894,534,4326,2213,1,"24-07-87",9,39.56671161,-81.95227151,0,"LANDSAT_5",117.108292,32.373661,982,0,NA,3792,1987-07-24,1987,1.11880966666667
"925","1_1_LT05_018033_19870910_82",429,16,675,513,3124,2068,4,"10-09-87",9,39.56671161,-81.95227151,0,"LANDSAT_5",136.264679,42.239136,386,0,NA,2611,1987-09-10,1987,0.402754
"926","1_1_LT05_018033_19870926_82",382,16,620,568,2585,2169,0,"26-09-87",7,39.56671161,-81.95227151,0,"LANDSAT_5",142.567566,46.811554,48,0,NA,2017,1987-09-26,1987,-3.638114
"927","1_1_LT05_018033_19880507_82",556,16,804,811,2729,2436,0,"07-05-88",7,39.56671161,-81.95227151,0,"LANDSAT_5",125.547005,32.042942,76,0,NA,1918,1988-05-07,1988,-1.24427
"928","1_1_LT05_018033_19880608_82",452,16,747,609,4112,2234,0,"08-06-88",9,39.56671161,-81.95227151,0,"LANDSAT_5",116.377068,28.286762,193,0,NA,3503,1988-06-08,1988,0.0986073333333333
"929","1_1_LT05_018033_19880624_82",398,16,707,517,3981,2134,41,"24-06-88",9,39.56671161,-81.95227151,0,"LANDSAT_5",114.54422,28.551731,193,0,NA,3464,1988-06-24,1988,0.966575000000001
"930","1_1_LT05_018033_19880811_82",638,16,834,579,3945,2173,14,"11-08-88",9,39.56671161,-81.95227151,0,"LANDSAT_5",125.146904,34.792698,772,0,NA,3366,1988-08-11,1988,0.286168666666666
"931","1_1_LT05_018033_19880827_82",558,16,733,575,3464,2045,4,"27-08-88",9,39.56671161,-81.95227151,0,"LANDSAT_5",131.84436,38.323372,406,0,NA,2889,1988-08-27,1988,0.188333
"932","1_1_LT05_018033_19890611_82",340,16,723,438,4418,2084,22,"11-06-89",9,39.56671161,-81.95227151,0,"LANDSAT_5",115.05407,28.725559,147,0,NA,3980,1989-06-11,1989,0.860848999999999
"933","1_1_LT05_018033_19890814_82",520,16,751,516,4114,1996,20,"14-08-89",9,39.56671161,-81.95227151,0,"LANDSAT_5",124.944923,36.025185,578,0,NA,3598,1989-08-14,1989,0.520573
"1041","1_1_LT05_018035_19840512_95",1345,14,1666,1599,3156,2129,33,"12-05-84",9,35.35880418,-82.58884843,0,"LANDSAT_5",118.134506,30.460297,NA,4,NA,1557,1984-05-12,1984,0.126727666666667
"1042","1_1_LT05_018035_19840613_95",614,14,889,986,2270,2269,19,"13-06-84",9,35.35880418,-82.58884843,0,"LANDSAT_5",109.165077,28.036816,320,0,NA,1284,1984-06-13,1984,0.715446
"1043","1_1_LT05_018035_19840901_95",282,14,500,375,4492,1781,0,"01-09-84",9,35.35880418,-82.58884843,0,"LANDSAT_5",130.139908,38.230347,143,0,NA,4117,1984-09-01,1984,0.832494999999999
"1044","1_1_LT05_018035_19850904_95",336,14,574,473,3610,1862,15,"04-09-85",9,35.35880418,-82.58884843,0,"LANDSAT_5",131.371811,38.886417,65,0,NA,3137,1985-09-04,1985,1.53849933333333
"1045","1_1_LT05_018035_19850920_95",655,14,926,1073,2459,2942,1,"20-09-85",9,35.35880418,-82.58884843,0,"LANDSAT_5",138.387405,43.107452,279,0,NA,1386,1985-09-20,1985,0.812150666666667
"1046","1_1_LT05_018035_19860502_95",515,14,893,825,3890,2198,1,"02-05-86",9,35.35880418,-82.58884843,0,"LANDSAT_5",121.021339,33.087147,9,8,NA,3065,1986-05-02,1986,-4.51631
"1047","1_1_LT05_018035_19860518_95",571,14,1011,1026,3298,2376,45,"18-05-86",7,35.35880418,-82.58884843,0,"LANDSAT_5",115.122765,30.304585,176,0,NA,2272,1986-05-18,1986,-4.378438
"1048","1_1_LT05_018035_19860619_95",544,14,838,846,2645,2375,5,"19-06-86",9,35.35880418,-82.58884843,0,"LANDSAT_5",107.230652,29.148899,289,0,NA,1799,1986-06-19,1986,-0.201063619047619
"1049","1_1_LT05_018035_19860705_95",596,14,899,871,2534,2590,20,"05-07-86",9,35.35880418,-82.58884843,0,"LANDSAT_5",107.384384,30.221569,386,0,NA,1663,1986-07-05,1986,0.524942666666667
"1050","1_1_LT05_018035_19860721_95",658,14,981,973,3532,3088,14,"21-07-86",9,35.35880418,-82.58884843,0,"LANDSAT_5",110.494278,31.993927,330,0,NA,2559,1986-07-21,1986,1.06174466666667
"1051","1_1_LT05_018035_19860822_95",367,14,554,355,4499,1611,31,"22-08-86",9,35.35880418,-82.58884843,0,"LANDSAT_5",122.727692,37.292847,194,0,NA,4144,1986-08-22,1986,0.553391333333333
"1052","1_1_LT05_018035_19860907_95",280,14,516,383,3733,1672,2,"07-09-86",7,35.35880418,-82.58884843,0,"LANDSAT_5",129.97583,40.893803,86,0,NA,3350,1986-09-07,1986,0.700812333333329
"1053","1_1_LT05_018035_19860923_95",525,14,746,570,3591,1833,64,"23-09-86",9,35.35880418,-82.58884843,0,"LANDSAT_5",136.786316,45.123222,289,0,NA,3021,1986-09-23,1986,1.85992000000001
"1054","1_1_LT05_018035_19870606_95",485,14,845,963,2110,2572,0,"06-06-87",9,35.35880418,-82.58884843,0,"LANDSAT_5",109.58033,28.807537,93,0,NA,1147,1987-06-06,1987,0.103017333333333
"1055","1_1_LT05_018035_19870622_95",418,14,721,647,2533,2027,67,"22-06-87",9,35.35880418,-82.58884843,0,"LANDSAT_5",107.448944,28.913502,215,0,NA,1886,1987-06-22,1987,-1.52187466666666
"1056","1_1_LT05_018035_19870708_95",305,14,557,408,3653,1876,17,"08-07-87",9,35.35880418,-82.58884843,0,"LANDSAT_5",108.360046,29.950684,193,0,NA,3245,1987-07-08,1987,-0.383300333333333
"1057","1_1_LT05_018035_19870724_95",565,14,767,549,4355,1915,4,"24-07-87",9,35.35880418,-82.58884843,0,"LANDSAT_5",112.207726,31.659168,386,0,NA,3806,1987-07-24,1987,0.174877666666667
"1058","1_1_LT05_018035_19870809_95",392,14,572,407,3994,1670,13,"09-08-87",9,35.35880418,-82.58884843,0,"LANDSAT_5",118.284706,33.97504,359,0,NA,3587,1987-08-09,1987,1.410189
"1059","1_1_LT05_018035_19870910_95",508,14,682,523,3219,1840,9,"10-09-87",9,35.35880418,-82.58884843,0,"LANDSAT_5",133.143799,40.60265,386,0,NA,2696,1987-09-10,1987,0.382821
"1060","1_1_LT05_018035_19870926_95",437,14,606,675,2186,2079,1,"26-09-87",9,35.35880418,-82.58884843,0,"LANDSAT_5",140.042465,44.908779,193,0,NA,1511,1987-09-26,1987,-1.56261519047619
"1061","1_1_LT05_018035_19880608_95",920,14,1384,1673,3020,3938,1,"08-06-88",9,35.35880418,-82.58884843,0,"LANDSAT_5",110.667152,27.623024,371,0,NA,1347,1988-06-08,1988,0.841653999999998
"1062","1_1_LT05_018035_19880827_95",475,14,756,742,2958,2430,1,"27-08-88",9,35.35880418,-82.58884843,0,"LANDSAT_5",128.17955,36.885033,373,0,NA,2216,1988-08-27,1988,-3.41063166666666
"1063","1_1_LT05_018035_19880928_95",540,14,928,1097,2241,2835,6,"28-09-88",9,35.35880418,-82.58884843,0,"LANDSAT_5",142.120544,45.29958,91,0,NA,1144,1988-09-28,1988,-0.0798976666666667
"1064","1_1_LT05_018035_19890611_95",495,14,795,951,2046,2292,1,"11-06-89",9,35.35880418,-82.58884843,0,"LANDSAT_5",109.414589,28.121593,124,0,NA,1095,1989-06-11,1989,0.817964666666668
"1065","1_1_LT05_018035_19890915_95",581,14,839,607,4090,2159,86,"15-09-89",9,35.35880418,-82.58884843,0,"LANDSAT_5",135.220352,42.231274,615,0,NA,3483,1989-09-15,1989,0.865924999999999
"1176","1_1_LT05_018036_19840613_95",625,14,895,990,2298,2237,5,"13-06-84",9,35.35880418,-82.58884843,0,"LANDSAT_5",106.274635,27.842613,294,0,NA,1308,1984-06-13,1984,0.318569666666666
"1177","1_1_LT05_018036_19840901_95",286,14,501,376,4510,1775,2,"01-09-84",9,35.35880418,-82.58884843,0,"LANDSAT_5",128.332306,37.522263,139,0,NA,4134,1984-09-01,1984,0.691604333333332
"1178","1_1_LT05_018036_19850904_95",326,14,568,467,3624,1866,23,"04-09-85",9,35.35880418,-82.58884843,0,"LANDSAT_5",129.62262,38.148724,84,0,NA,3157,1985-09-04,1985,1.41765433333333
"1179","1_1_LT05_018036_19850920_95",633,14,929,1074,2468,2922,1,"20-09-85",9,35.35880418,-82.58884843,0,"LANDSAT_5",136.963043,42.219379,288,0,NA,1394,1985-09-20,1985,0.766701666666667
"1180","1_1_LT05_018036_19860502_95",514,14,891,824,3914,2186,0,"02-05-86",9,35.35880418,-82.58884843,0,"LANDSAT_5",118.727859,32.591106,9,8,NA,3090,1986-05-02,1986,-3.90023666666666
"1181","1_1_LT05_018036_19860518_95",553,14,975,1025,3337,2378,43,"18-05-86",9,35.35880418,-82.58884843,0,"LANDSAT_5",112.515244,29.955257,179,0,NA,2312,1986-05-18,1986,-3.643677
"1182","1_1_LT05_018036_19860619_95",543,14,875,846,2729,2406,17,"19-06-86",9,35.35880418,-82.58884843,0,"LANDSAT_5",104.453957,28.998772,289,0,NA,1883,1986-06-19,1986,-1.03215528571429
"1183","1_1_LT05_018036_19860705_95",595,14,900,872,2545,2624,15,"05-07-86",9,35.35880418,-82.58884843,0,"LANDSAT_5",104.719261,30.066299,386,0,NA,1673,1986-07-05,1986,0.442245666666667
"1184","1_1_LT05_018036_19860721_95",673,14,990,948,3490,3062,3,"21-07-86",9,35.35880418,-82.58884843,0,"LANDSAT_5",108.011589,31.75819,295,0,NA,2542,1986-07-21,1986,1.031277
"1185","1_1_LT05_018036_19860822_95",368,14,554,355,4509,1641,25,"22-08-86",9,35.35880418,-82.58884843,0,"LANDSAT_5",120.761444,36.752556,193,0,NA,4154,1986-08-22,1986,0.624326999999998
"1186","1_1_LT05_018036_19860907_95",281,14,516,384,3786,1677,34,"07-09-86",7,35.35880418,-82.58884843,0,"LANDSAT_5",128.310608,40.186718,86,0,NA,3402,1986-09-07,1986,0.954615333333329
"1187","1_1_LT05_018036_19860923_95",515,14,739,563,3598,1834,13,"23-09-86",9,35.35880418,-82.58884843,0,"LANDSAT_5",135.423492,44.264622,310,0,NA,3035,1986-09-23,1986,1.55776600000001
"1188","1_1_LT05_018036_19870606_95",486,14,845,962,2136,2588,0,"06-06-87",9,35.35880418,-82.58884843,0,"LANDSAT_5",106.770317,28.602234,88,0,NA,1174,1987-06-06,1987,0.251715999999999
"1189","1_1_LT05_018036_19870622_95",408,14,665,632,2599,2020,55,"22-06-87",9,35.35880418,-82.58884843,0,"LANDSAT_5",104.641891,28.762039,261,0,NA,1967,1987-06-22,1987,-1.91375133333333
"1190","1_1_LT05_018036_19870708_95",305,14,559,409,3617,1877,9,"08-07-87",9,35.35880418,-82.58884843,0,"LANDSAT_5",105.66555,29.774628,193,0,NA,3208,1987-07-08,1987,-0.347586333333333
"1191","1_1_LT05_018036_19870724_95",496,14,724,506,4449,1939,1,"24-07-87",9,35.35880418,-82.58884843,0,"LANDSAT_5",109.69722,31.384274,497,0,NA,3943,1987-07-24,1987,-0.0640439999999999
"1192","1_1_LT05_018036_19870809_95",402,14,578,414,3960,1647,3,"09-08-87",9,35.35880418,-82.58884843,0,"LANDSAT_5",116.02224,33.546944,346,0,NA,3546,1987-08-09,1987,1.50800866666667
"1193","1_1_LT05_018036_19870910_95",511,14,684,525,3180,1813,7,"10-09-87",9,35.35880418,-82.58884843,0,"LANDSAT_5",131.507294,39.825142,386,0,NA,2655,1987-09-10,1987,0.240815333333333
"1194","1_1_LT05_018036_19870926_95",441,14,653,677,2198,2060,1,"26-09-87",9,35.35880418,-82.58884843,0,"LANDSAT_5",138.714249,43.986389,193,0,NA,1521,1987-09-26,1987,-0.00899433333333332
"1195","1_1_LT05_018036_19880507_95",874,14,1356,1618,2824,3723,1,"07-05-88",7,35.35880418,-82.58884843,0,"LANDSAT_5",118.288536,30.43095,48,0,NA,1206,1988-05-07,1988,0.887800999999999
"1196","1_1_LT05_018036_19880608_95",901,14,1427,1678,3054,3902,18,"08-06-88",9,35.35880418,-82.58884843,0,"LANDSAT_5",107.725365,27.390369,373,0,NA,1376,1988-06-08,1988,0.807916333333332
"1197","1_1_LT05_018036_19880827_95",487,14,719,745,3000,2406,7,"27-08-88",9,35.35880418,-82.58884843,0,"LANDSAT_5",126.249954,36.2183,361,0,NA,2255,1988-08-27,1988,-4.250096
"1198","1_1_LT05_018036_19880928_95",540,14,929,1098,2252,2818,1,"28-09-88",9,35.35880418,-82.58884843,0,"LANDSAT_5",140.841751,44.334129,95,0,NA,1154,1988-09-28,1988,-0.058318
"1199","1_1_LT05_018036_19890611_95",507,14,837,956,2094,2233,10,"11-06-89",7,35.35880418,-82.58884843,0,"LANDSAT_5",106.518814,27.918152,96,0,NA,1138,1989-06-11,1989,0.734793000000001
"1200","1_1_LT05_018036_19890915_95",614,14,862,627,4106,2151,69,"15-09-89",9,35.35880418,-82.58884843,0,"LANDSAT_5",133.697144,41.404427,577,0,NA,3479,1989-09-15,1989,0.307981333333333
"1305","1_1_LT05_018039_19840613_86",816,16,1015,1039,3111,2294,51,"13-06-84",9,30.29644523,-83.18570297,0,"LANDSAT_5",97.472527,27.677586,223,0,NA,2072,1984-06-13,1984,-2.15894833333333
"1306","1_1_LT05_018039_19840901_86",582,16,717,644,2627,1509,9,"01-09-84",9,30.29644523,-83.18570297,0,"LANDSAT_5",122.53611,35.618496,359,0,NA,1983,1984-09-01,1984,-1.24003266666666
"1307","1_1_LT05_018039_19850904_86",410,13,613,586,2738,1558,15,"04-09-85",9,30.29644523,-83.18570297,0,"LANDSAT_5",124.014053,36.148685,94,0,NA,2152,1985-09-04,1985,0.585114333333333
"1308","1_1_LT05_018039_19860603_86",537,16,714,686,2340,1770,3,"03-06-86",9,30.29644523,-83.18570297,0,"LANDSAT_5",98.833534,28.568069,309,0,NA,1654,1986-06-03,1986,0.546743333333333
"1309","1_1_LT05_018039_19860907_86",806,16,892,729,2736,1435,60,"07-09-86",9,30.29644523,-83.18570297,0,"LANDSAT_5",123.033928,38.262581,286,0,NA,2007,1986-09-07,1986,0.524486333333333
"1310","1_1_LT05_018039_19860923_86",678,16,783,625,2314,1187,5,"23-09-86",9,30.29644523,-83.18570297,0,"LANDSAT_5",131.052475,41.835926,287,1,NA,1689,1986-09-23,1986,0.410481666666666
